scenario,required_gpu,month_seq,month_id,year,month,workplace_revenue,contact_center_revenue,total_revenue,cogs,sga,depreciation_and_amortization,ebit,profit_tax,net_income,operating_cash_flow,investing_cash_flow,pre_financing_cash_flow,opening_cash_before_funding,closing_cash_before_funding,net_ppe,net_intangible_assets,total_assets_pre_funding,total_liabilities_pre_funding,total_equity_pre_funding,infrastructure_scenario,funding_scenario,equity_share,revolver_share,minimum_cash_balance,funding_need,equity_injection,revolver_drawdown,revolver_repayment,opening_revolver_balance,closing_revolver_balance,average_revolver_balance,monthly_revolver_interest_rate,interest_expense,ebt_after_interest,profit_tax_after_interest,net_income_after_interest,operating_cash_flow_after_interest,free_cash_flow_after_financing_costs,closing_cash_after_funding,cash,revolver_balance,paid_in_capital,retained_earnings,total_assets,total_liabilities,total_equity,balance_check
rent_gpu_only,235.968842,27,2028-12,2028,12,76041748.69,24564356.91,100606105.6,75454579.2,8502000.0,0.0,16649526.4,4162381.6,12487144.8,12487144.8,-0.0,12487144.8,-119516155.2,-107029010.4,0.0,0.0,-107029010.4,0.0,-107029010.4,rent_gpu_only,revolver_only,0.0,1.0,83956579.2,0.0,0.0,0.0,5662269.02,360840322.95,355178053.94,358009188.44,0.01876927,6719569.37,9929957.03,2482489.26,7447467.77,7447467.77,7447467.77,77237009.83,77237009.83,355178053.94,0.0,-243667749.46,77237009.83,355178053.94,-243667749.46,-34273294.65
rent_gpu_only,474.029941,28,2029-01,2029,1,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,-107029010.4,-87211992.19,0.0,0.0,-87211992.19,0.0,-87211992.19,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,7061082.5,355178053.94,348116971.44,351647512.69,0.01876927,6600165.39,19822525.56,4955631.39,14866894.17,14866894.17,14866894.17,83392780.15,83392780.15,348116971.44,0.0,-228800855.29,83392780.15,348116971.44,-228800855.29,-35923336.0
rent_gpu_only,474.029941,29,2029-02,2029,2,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,-87211992.19,-67394973.98,0.0,0.0,-67394973.98,0.0,-67394973.98,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,13216852.82,348116971.44,334900118.63,341508545.03,0.01876927,6409864.42,20012826.53,5003206.63,15009619.9,15009619.9,15009619.9,83583081.12,83583081.12,334900118.63,0.0,-213791235.4,83583081.12,334900118.63,-213791235.4,-37525802.11
rent_gpu_only,474.029941,30,2029-03,2029,3,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,-67394973.98,-47577955.77,0.0,0.0,-47577955.77,0.0,-47577955.77,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,13407153.79,334900118.63,321492964.84,328196541.73,0.01876927,6160007.9,20262683.05,5065670.76,15197012.28,15197012.28,15197012.28,83832937.64,83832937.64,321492964.84,0.0,-198594223.11,83832937.64,321492964.84,-198594223.11,-39065804.09
rent_gpu_only,474.029941,31,2029-04,2029,4,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,-47577955.77,-27760937.56,0.0,0.0,-27760937.56,0.0,-27760937.56,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,13657010.31,321492964.84,307835954.53,314664459.69,0.01876927,5906020.67,20516670.28,5129167.57,15387502.71,15387502.71,15387502.71,84086924.87,84086924.87,307835954.53,0.0,-183206720.4,84086924.87,307835954.53,-183206720.4,-40542309.26
rent_gpu_only,474.029941,32,2029-05,2029,5,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,-27760937.56,-7943919.35,0.0,0.0,-7943919.35,0.0,-7943919.35,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,13910997.54,307835954.53,293924956.99,300880455.76,0.01876927,5647305.04,20775385.91,5193846.48,15581539.43,15581539.43,15581539.43,84345640.5,84345640.5,293924956.99,0.0,-167625180.97,84345640.5,293924956.99,-167625180.97,-41954135.52
rent_gpu_only,474.029941,33,2029-06,2029,6,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,-7943919.35,11873098.86,0.0,0.0,11873098.86,0.0,11873098.86,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,14169713.17,293924956.99,279755243.82,286840100.41,0.01876927,5383777.89,21038913.06,5259728.26,15779184.79,15779184.79,15779184.79,84609167.65,84609167.65,279755243.82,0.0,-151845996.18,84609167.65,279755243.82,-151845996.18,-43300080.0
rent_gpu_only,474.029941,34,2029-07,2029,7,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,11873098.86,31690117.06,0.0,0.0,31690117.06,0.0,31690117.06,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,14433240.32,279755243.82,265322003.51,272538623.67,0.01876927,5115349.68,21307341.27,5326835.32,15980505.95,15980505.95,15980505.95,84877595.86,84877595.86,265322003.51,0.0,-135865490.23,84877595.86,265322003.51,-135865490.23,-44578917.42
rent_gpu_only,474.029941,35,2029-08,2029,8,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,31690117.06,51507135.27,0.0,0.0,51507135.27,0.0,51507135.27,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,14701668.53,265322003.51,250620334.98,257971169.24,0.01876927,4841929.27,21580761.68,5395190.42,16185571.26,16185571.26,16185571.26,85151016.27,85151016.27,250620334.98,0.0,-119679918.97,85151016.27,250620334.98,-119679918.97,-45789399.74
rent_gpu_only,474.029941,36,2029-09,2029,9,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,51507135.27,71324153.48,0.0,0.0,71324153.48,0.0,71324153.48,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,14975088.94,250620334.98,235645246.04,243132790.51,0.01876927,4563423.8,21859267.15,5464816.79,16394450.36,16394450.36,16394450.36,85429521.74,85429521.74,235645246.04,0.0,-103285468.61,85429521.74,235645246.04,-103285468.61,-46930255.69
rent_gpu_only,474.029941,37,2029-10,2029,10,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,71324153.48,91141171.69,0.0,0.0,91141171.69,0.0,91141171.69,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,15253594.41,235645246.04,220391651.63,228018448.84,0.01876927,4279738.72,22142952.23,5535738.06,16607214.17,16607214.17,16607214.17,85713206.82,85713206.82,220391651.63,0.0,-86678254.44,85713206.82,220391651.63,-86678254.44,-48000190.38
rent_gpu_only,474.029941,38,2029-11,2029,11,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,91141171.69,110958189.9,0.0,0.0,110958189.9,0.0,110958189.9,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,15537279.49,220391651.63,204854372.14,212623011.89,0.01876927,3990777.68,22431913.27,5607978.32,16823934.95,16823934.95,16823934.95,86002167.86,86002167.86,204854372.14,0.0,-69854319.49,86002167.86,204854372.14,-69854319.49,-48997884.8
rent_gpu_only,474.029941,39,2029-12,2029,12,99587908.76,16827727.72,116415636.49,81490945.54,8502000.0,0.0,26422690.95,6605672.74,19817018.21,19817018.21,-0.0,19817018.21,110958189.9,130775208.11,0.0,0.0,130775208.11,0.0,130775208.11,rent_gpu_only,revolver_only,0.0,1.0,89992945.54,0.0,0.0,0.0,15826240.53,204854372.14,189028131.61,196941251.88,0.01876927,3696442.57,22726248.38,5681562.1,17044686.29,17044686.29,17044686.29,86296502.97,86296502.97,189028131.61,0.0,-52809633.2,86296502.97,189028131.61,-52809633.2,-49921995.44
rent_gpu_only,533.950803,40,2030-01,2030,1,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,130775208.11,159283101.34,0.0,0.0,159283101.34,0.0,159283101.34,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,19921993.92,189028131.61,169106137.69,179067134.65,0.01876927,3360958.52,34649565.78,8662391.44,25987174.33,25987174.33,25987174.33,91521443.75,91521443.75,169106137.69,0.0,-26822458.87,91521443.75,169106137.69,-26822458.87,-50762235.08
rent_gpu_only,533.950803,41,2030-02,2030,2,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,159283101.34,187790994.56,0.0,0.0,187790994.56,0.0,187790994.56,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,25146934.7,169106137.69,143959203.0,156532670.35,0.01876927,2938003.19,35072521.11,8768130.28,26304390.83,26304390.83,26304390.83,91944399.08,91944399.08,143959203.0,0.0,-518068.04,91944399.08,143959203.0,-518068.04,-51496735.88
rent_gpu_only,533.950803,42,2030-03,2030,3,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,187790994.56,216298887.78,0.0,0.0,216298887.78,0.0,216298887.78,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,25569890.03,143959203.0,118389312.97,131174257.98,0.01876927,2462044.43,35548479.87,8887119.97,26661359.91,26661359.91,26661359.91,92420357.84,92420357.84,118389312.97,0.0,26143291.87,92420357.84,118389312.97,26143291.87,-52112246.99
rent_gpu_only,533.950803,43,2030-04,2030,4,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,216298887.78,244806781.01,0.0,0.0,244806781.01,0.0,244806781.01,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,26045848.79,118389312.97,92343464.17,105366388.57,0.01876927,1977649.68,36032874.62,9008218.65,27024655.96,27024655.96,27024655.96,92904752.59,92904752.59,92343464.17,0.0,53167947.83,92904752.59,92343464.17,53167947.83,-52606659.42
rent_gpu_only,533.950803,44,2030-05,2030,5,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,244806781.01,273314674.23,0.0,0.0,273314674.23,0.0,273314674.23,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,26530243.54,92343464.17,65813220.64,79078342.4,0.01876927,1484242.37,36526281.93,9131570.48,27394711.44,27394711.44,27394711.44,93398159.9,93398159.9,65813220.64,0.0,80562659.28,93398159.9,65813220.64,80562659.28,-52977720.02
rent_gpu_only,533.950803,45,2030-06,2030,6,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,273314674.23,301822567.46,0.0,0.0,301822567.46,0.0,301822567.46,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,27023650.85,65813220.64,38789569.79,52301395.21,0.01876927,981658.75,37028865.55,9257216.39,27771649.16,27771649.16,27771649.16,93900743.52,93900743.52,38789569.79,0.0,108334308.44,93900743.52,38789569.79,108334308.44,-53223134.71
rent_gpu_only,533.950803,46,2030-07,2030,7,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,301822567.46,330330460.68,0.0,0.0,330330460.68,0.0,330330460.68,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,27526234.47,38789569.79,11263335.32,25026452.56,0.01876927,469728.12,37540796.18,9385199.04,28155597.13,28155597.13,28155597.13,94412674.15,94412674.15,11263335.32,0.0,136489905.57,94412674.15,11263335.32,136489905.57,-53340566.75
rent_gpu_only,533.950803,47,2030-08,2030,8,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,330330460.68,358838353.91,0.0,0.0,358838353.91,0.0,358838353.91,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,11263335.32,11263335.32,0.0,5631667.66,0.01876927,105702.26,37904822.04,9476205.51,28428616.53,28428616.53,28428616.53,111551529.78,111551529.78,0.0,0.0,164918522.1,111551529.78,0.0,164918522.1,-53366992.32
rent_gpu_only,533.950803,48,2030-09,2030,9,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,358838353.91,387346247.13,0.0,0.0,387346247.13,0.0,387346247.13,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01876927,0.0,38010524.3,9502631.07,28507893.22,28507893.22,28507893.22,140059423.0,140059423.0,0.0,0.0,193426415.32,140059423.0,0.0,193426415.32,-53366992.32
rent_gpu_only,533.950803,49,2030-10,2030,10,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,387346247.13,415854140.36,0.0,0.0,415854140.36,0.0,415854140.36,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01876927,0.0,38010524.3,9502631.07,28507893.22,28507893.22,28507893.22,168567316.22,168567316.22,0.0,0.0,221934308.55,168567316.22,0.0,221934308.55,-53366992.33
rent_gpu_only,533.950803,50,2030-11,2030,11,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,415854140.36,444362033.58,0.0,0.0,444362033.58,0.0,444362033.58,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01876927,0.0,38010524.3,9502631.07,28507893.22,28507893.22,28507893.22,197075209.44,197075209.44,0.0,0.0,250442201.77,197075209.44,0.0,250442201.77,-53366992.33
rent_gpu_only,533.950803,51,2030-12,2030,12,115505874.4,17387052.17,132892926.57,86380402.27,8502000.0,0.0,38010524.3,9502631.07,28507893.22,28507893.22,-0.0,28507893.22,444362033.58,472869926.8,0.0,0.0,472869926.8,0.0,472869926.8,rent_gpu_only,revolver_only,0.0,1.0,94882402.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01876927,0.0,38010524.3,9502631.07,28507893.22,28507893.22,28507893.22,225583102.66,225583102.66,0.0,0.0,278950095.0,225583102.66,0.0,278950095.0,-53366992.34
rent_gpu_only,23.998097,1,2026-10,2026,10,0.0,0.0,0.0,31948800.0,8502000.0,0.0,-40450800.0,0.0,-40450800.0,-40450800.0,-0.0,-40450800.0,0.0,-40450800.0,0.0,0.0,-40450800.0,0.0,-40450800.0,rent_gpu_only,mix,0.5,0.5,40450800.0,80901600.0,40450800.0,40450800.0,0.0,0.0,40450800.0,20225400.0,0.01876927,379615.89,-40830415.89,0.0,-40830415.89,-40830415.89,-40830415.89,40071184.11,40071184.11,40450800.0,40450800.0,-40830415.89,40071184.11,40450800.0,-379615.89,0.0
rent_gpu_only,23.998097,2,2026-11,2026,11,0.0,0.0,0.0,31948800.0,8502000.0,0.0,-40450800.0,0.0,-40450800.0,-40450800.0,-0.0,-40450800.0,-40450800.0,-80901600.0,0.0,0.0,-80901600.0,0.0,-80901600.0,rent_gpu_only,mix,0.5,0.5,40450800.0,40830415.89,20415207.95,20415207.95,0.0,40450800.0,60866007.95,50658403.97,0.01876927,950821.01,-41401621.01,0.0,-41401621.01,-41401621.01,-41401621.01,39499978.99,39499978.99,60866007.95,60866007.95,-82232036.91,39499978.99,60866007.95,-21366028.96,0.0
rent_gpu_only,23.998097,3,2026-12,2026,12,0.0,0.0,0.0,31948800.0,8502000.0,0.0,-40450800.0,0.0,-40450800.0,-40450800.0,-0.0,-40450800.0,-80901600.0,-121352400.0,0.0,0.0,-121352400.0,0.0,-121352400.0,rent_gpu_only,mix,0.5,0.5,40450800.0,41401621.01,20700810.51,20700810.51,0.0,60866007.95,81566818.45,71216413.2,0.01876927,1336679.74,-41787479.74,0.0,-41787479.74,-41787479.74,-41787479.74,39114120.26,39114120.26,81566818.45,81566818.45,-124019516.65,39114120.26,81566818.45,-42452698.2,0.0
rent_gpu_only,91.300283,4,2027-01,2027,1,0.0,0.0,0.0,41635776.0,8502000.0,0.0,-50137776.0,0.0,-50137776.0,-50137776.0,-0.0,-50137776.0,-121352400.0,-171490176.0,0.0,0.0,-171490176.0,0.0,-171490176.0,rent_gpu_only,mix,0.5,0.5,50137776.0,61161431.74,30580715.87,30580715.87,0.0,81566818.45,112147534.32,96857176.39,0.01876927,1817938.02,-51955714.02,0.0,-51955714.02,-51955714.02,-51955714.02,48319837.98,48319837.98,112147534.32,112147534.32,-175975230.67,48319837.98,112147534.32,-63827696.35,-0.0
rent_gpu_only,91.300283,5,2027-02,2027,2,0.0,0.0,0.0,50459136.0,8502000.0,0.0,-58961136.0,0.0,-58961136.0,-58961136.0,-0.0,-58961136.0,-171490176.0,-230451312.0,0.0,0.0,-230451312.0,0.0,-230451312.0,rent_gpu_only,mix,0.5,0.5,58961136.0,69602434.02,34801217.01,34801217.01,0.0,112147534.32,146948751.34,129548142.83,0.01876927,2431523.44,-61392659.44,0.0,-61392659.44,-61392659.44,-61392659.44,56529612.56,56529612.56,146948751.34,146948751.34,-237367890.11,56529612.56,146948751.34,-90419138.78,0.0
rent_gpu_only,91.300283,6,2027-03,2027,3,0.0,0.0,0.0,50459136.0,8502000.0,0.0,-58961136.0,0.0,-58961136.0,-58961136.0,-0.0,-58961136.0,-230451312.0,-289412448.0,0.0,0.0,-289412448.0,0.0,-289412448.0,rent_gpu_only,mix,0.5,0.5,58961136.0,61392659.44,30696329.72,30696329.72,0.0,146948751.34,177645081.06,162296916.2,0.01876927,3046193.85,-62007329.85,0.0,-62007329.85,-62007329.85,-62007329.85,55914942.15,55914942.15,177645081.06,177645081.06,-299375219.96,55914942.15,177645081.06,-121730138.9,0.0
rent_gpu_only,91.300283,7,2027-04,2027,4,44962503.71,20950616.29,65913120.0,52730496.0,8502000.0,0.0,4680624.0,1170156.0,3510468.0,3510468.0,-0.0,3510468.0,-289412448.0,-285901980.0,0.0,0.0,-285901980.0,0.0,-285901980.0,rent_gpu_only,mix,0.5,0.5,61232496.0,1807085.85,903542.92,903542.92,0.0,177645081.06,178548623.98,178096852.52,0.01876927,3342747.04,1337876.96,334469.24,1003407.72,1003407.72,1003407.72,57889748.96,57889748.96,178548623.98,178548623.98,-298371812.24,57889748.96,178548623.98,-119823188.26,-835686.76
rent_gpu_only,91.300283,8,2027-05,2027,5,44962503.71,20950616.29,65913120.0,52730496.0,8502000.0,0.0,4680624.0,1170156.0,3510468.0,3510468.0,-0.0,3510468.0,-285901980.0,-282391512.0,0.0,0.0,-282391512.0,0.0,-282391512.0,rent_gpu_only,mix,0.5,0.5,61232496.0,0.0,0.0,0.0,167720.96,178548623.98,178380903.02,178464763.5,0.01876927,3349652.46,1330971.54,332742.88,998228.65,998228.65,998228.65,57882843.54,57882843.54,178380903.02,178548623.98,-297373583.59,57882843.54,178380903.02,-118824959.61,-1673099.88
rent_gpu_only,91.300283,9,2027-06,2027,6,45856390.47,21367129.53,67223520.0,53778816.0,8502000.0,0.0,4942704.0,1235676.0,3707028.0,3707028.0,-0.0,3707028.0,-282391512.0,-278684484.0,0.0,0.0,-278684484.0,0.0,-278684484.0,rent_gpu_only,mix,0.5,0.5,62280816.0,690944.46,345472.23,345472.23,0.0,178380903.02,178726375.25,178553639.14,0.01876927,3351320.59,1591383.41,397845.85,1193537.56,1193537.56,1193537.56,58929495.41,58929495.41,178726375.25,178894096.21,-296180046.03,58929495.41,178726375.25,-117285949.82,-2510930.02
rent_gpu_only,91.300283,10,2027-07,2027,7,48389069.6,22547250.4,70936320.0,56749056.0,8502000.0,0.0,5685264.0,1421316.0,4263948.0,4263948.0,-0.0,4263948.0,-278684484.0,-274420536.0,0.0,0.0,-274420536.0,0.0,-274420536.0,rent_gpu_only,mix,0.5,0.5,65251056.0,2057612.59,1028806.3,1028806.3,0.0,178726375.25,179755181.55,179240778.4,0.01876927,3364217.69,2321046.31,580261.58,1740784.73,1740784.73,1740784.73,61886838.31,61886838.31,179755181.55,179922902.51,-294439261.3,61886838.31,179755181.55,-114516358.79,-3351984.45
rent_gpu_only,91.300283,11,2027-08,2027,8,48389069.6,22547250.4,70936320.0,56749056.0,8502000.0,0.0,5685264.0,1421316.0,4263948.0,4263948.0,-0.0,4263948.0,-274420536.0,-270156588.0,0.0,0.0,-270156588.0,0.0,-270156588.0,rent_gpu_only,mix,0.5,0.5,65251056.0,0.0,0.0,0.0,899730.31,179755181.55,178855451.24,179305316.39,0.01876927,3365429.02,2319834.98,579958.74,1739876.23,1739876.23,1739876.23,61885626.98,61885626.98,178855451.24,179922902.51,-292699385.06,61885626.98,178855451.24,-112776482.56,-4193341.7
rent_gpu_only,91.300283,12,2027-09,2027,9,50325824.23,23449695.77,73775520.0,59020416.0,8502000.0,0.0,6253104.0,1563276.0,4689828.0,4689828.0,-0.0,4689828.0,-270156588.0,-265466760.0,0.0,0.0,-265466760.0,0.0,-265466760.0,rent_gpu_only,mix,0.5,0.5,67522416.0,946961.02,473480.51,473480.51,0.0,178855451.24,179328931.75,179092191.49,0.01876927,3361428.82,2891675.18,722918.79,2168756.38,2168756.38,2168756.38,64160987.18,64160987.18,179328931.75,180396383.02,-290530628.68,64160987.18,179328931.75,-110134245.67,-5033698.91
rent_gpu_only,91.300283,13,2027-10,2027,10,50325824.23,23449695.77,73775520.0,59020416.0,8502000.0,0.0,6253104.0,1563276.0,4689828.0,4689828.0,-0.0,4689828.0,-265466760.0,-260776932.0,0.0,0.0,-260776932.0,0.0,-260776932.0,rent_gpu_only,mix,0.5,0.5,67522416.0,0.0,0.0,0.0,1328399.18,179328931.75,178000532.57,178664732.16,0.01876927,3353405.73,2899698.27,724924.57,2174773.71,2174773.71,2174773.71,64169010.27,64169010.27,178000532.57,180396383.02,-288355854.98,64169010.27,178000532.57,-107959471.96,-5872050.34
rent_gpu_only,91.300283,14,2027-11,2027,11,50325824.23,23449695.77,73775520.0,59020416.0,8502000.0,0.0,6253104.0,1563276.0,4689828.0,4689828.0,-0.0,4689828.0,-260776932.0,-256087104.0,0.0,0.0,-256087104.0,0.0,-256087104.0,rent_gpu_only,mix,0.5,0.5,67522416.0,0.0,0.0,0.0,1336422.27,178000532.57,176664110.3,177332321.44,0.01876927,3328397.36,2924706.64,731176.66,2193529.98,2193529.98,2193529.98,64194018.64,64194018.64,176664110.3,180396383.02,-286162324.99,64194018.64,176664110.3,-105765941.98,-6704149.68
rent_gpu_only,91.300283,15,2027-12,2027,12,50325824.23,23449695.77,73775520.0,59020416.0,8502000.0,0.0,6253104.0,1563276.0,4689828.0,4689828.0,-0.0,4689828.0,-256087104.0,-251397276.0,0.0,0.0,-251397276.0,0.0,-251397276.0,rent_gpu_only,mix,0.5,0.5,67522416.0,0.0,0.0,0.0,1361430.64,176664110.3,175302679.65,175983394.98,0.01876927,3303079.0,2950025.0,737506.25,2212518.75,2212518.75,2212518.75,64219337.0,64219337.0,175302679.65,180396383.02,-283949806.24,64219337.0,175302679.65,-103553423.22,-7529919.43
rent_gpu_only,235.968842,16,2028-01,2028,1,71625671.59,23137797.21,94763468.8,71072601.6,8502000.0,0.0,15188867.2,3797216.8,11391650.4,11391650.4,-0.0,11391650.4,-251397276.0,-240005625.6,0.0,0.0,-240005625.6,0.0,-240005625.6,rent_gpu_only,mix,0.5,0.5,79574601.6,3963614.2,1981807.1,1981807.1,0.0,175302679.65,177284486.75,176293583.2,0.01876927,3308901.0,11879966.2,2969991.55,8909974.65,8909974.65,8909974.65,76265700.6,76265700.6,177284486.75,182378190.12,-275039831.59,76265700.6,177284486.75,-92661641.48,-8357144.68
rent_gpu_only,235.968842,17,2028-02,2028,2,71625671.59,23137797.21,94763468.8,71072601.6,8502000.0,0.0,15188867.2,3797216.8,11391650.4,11391650.4,-0.0,11391650.4,-240005625.6,-228613975.2,0.0,0.0,-228613975.2,0.0,-228613975.2,rent_gpu_only,mix,0.5,0.5,79574601.6,0.0,0.0,0.0,8082749.4,177284486.75,169201737.36,173243112.05,0.01876927,3251645.9,11937221.3,2984305.32,8952915.97,8952915.97,8952915.97,76322955.7,76322955.7,169201737.36,182378190.12,-266086915.62,76322955.7,169201737.36,-83708725.5,-9170056.15
rent_gpu_only,235.968842,18,2028-03,2028,3,71625671.59,23137797.21,94763468.8,71072601.6,8502000.0,0.0,15188867.2,3797216.8,11391650.4,11391650.4,-0.0,11391650.4,-228613975.2,-217222324.8,0.0,0.0,-217222324.8,0.0,-217222324.8,rent_gpu_only,mix,0.5,0.5,79574601.6,0.0,0.0,0.0,8140004.5,169201737.36,161061732.86,165131735.11,0.01876927,3099401.32,12089465.88,3022366.47,9067099.41,9067099.41,9067099.41,76475200.28,76475200.28,161061732.86,182378190.12,-257019816.21,76475200.28,161061732.86,-74641626.09,-9944906.48
rent_gpu_only,235.968842,19,2028-04,2028,4,71625671.59,23137797.21,94763468.8,71072601.6,8502000.0,0.0,15188867.2,3797216.8,11391650.4,11391650.4,-0.0,11391650.4,-217222324.8,-205830674.4,0.0,0.0,-205830674.4,0.0,-205830674.4,rent_gpu_only,mix,0.5,0.5,79574601.6,0.0,0.0,0.0,8292249.08,161061732.86,152769483.77,156915608.31,0.01876927,2945190.65,12243676.55,3060919.14,9182757.41,9182757.41,9182757.41,76629410.95,76629410.95,152769483.77,182378190.12,-247837058.8,76629410.95,152769483.77,-65458868.68,-10681204.15
rent_gpu_only,235.968842,20,2028-05,2028,5,71625671.59,23137797.21,94763468.8,71072601.6,8502000.0,0.0,15188867.2,3797216.8,11391650.4,11391650.4,-0.0,11391650.4,-205830674.4,-194439024.0,0.0,0.0,-194439024.0,0.0,-194439024.0,rent_gpu_only,mix,0.5,0.5,79574601.6,0.0,0.0,0.0,8446459.75,152769483.77,144323024.03,148546253.9,0.01876927,2788104.02,12400763.18,3100190.79,9300572.38,9300572.38,9300572.38,76786497.58,76786497.58,144323024.03,182378190.12,-238536486.41,76786497.58,144323024.03,-56158296.3,-11378230.15
rent_gpu_only,235.968842,21,2028-06,2028,6,76041748.69,24564356.91,100606105.6,75454579.2,8502000.0,0.0,16649526.4,4162381.6,12487144.8,12487144.8,-0.0,12487144.8,-194439024.0,-181951879.2,0.0,0.0,-181951879.2,0.0,-181951879.2,rent_gpu_only,mix,0.5,0.5,83956579.2,0.0,0.0,0.0,5317063.18,144323024.03,139005960.85,141664492.44,0.01876927,2658938.42,13990587.98,3497647.0,10492940.99,10492940.99,10492940.99,81297640.78,81297640.78,139005960.85,182378190.12,-228043545.43,81297640.78,139005960.85,-45665355.31,-12042964.76
